ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w
1785433259.030,10.1,100.0,100.53,20.0,0.0,0,0,0,34.07
1785433260.030,10.2,82.0,100.59,13.0,0.0,0,0,0,34.12
1785433261.030,9.7,100.0,100.54,25.0,0.0,0,0,0,34.13
1785433262.030,9.6,100.0,100.56,9.0,0.0,0,0,0,34.18
1785433263.030,10.0,100.0,100.64,13.0,0.0,0,0,0,34.12
1785433264.030,11.5,100.0,100.59,10.0,0.0,0,0,0,34.08
1785433265.031,12.8,99.0,100.62,11.0,0.0,0,0,0,34.08
1785433266.031,11.0,98.0,100.64,10.9,0.0,0,0,0,34.09
1785433267.031,12.0,66.7,100.67,7.0,0.0,0,0,0,34.14
1785433268.031,10.8,79.2,100.65,10.0,0.0,0,0,0,34.09
1785433269.031,10.3,100.0,100.63,13.0,0.0,0,0,0,34.13
1785433270.031,10.3,100.0,100.65,12.0,0.0,0,0,0,34.17
1785433271.031,10.0,100.0,100.63,11.0,0.0,0,0,0,34.12
1785433272.031,10.1,100.0,100.64,14.0,0.0,0,0,0,34.13
1785433273.031,10.2,100.0,100.68,10.0,0.0,0,0,0,33.98
1785433274.031,11.6,67.3,100.65,18.1,0.0,0,0,0,34.03
1785433275.031,10.7,100.0,100.66,12.0,0.0,0,0,0,34.17
1785433276.032,11.7,100.0,100.66,16.9,0.0,0,0,0,34.17
1785433277.032,10.7,99.0,100.68,35.1,0.0,0,0,0,34.17
1785433278.032,10.9,66.3,100.66,11.0,0.0,0,0,0,34.17
1785433279.032,10.1,100.0,100.64,13.9,0.0,0,0,0,34.12
1785433280.032,10.5,100.0,100.71,24.0,0.0,0,0,0,34.14
1785433281.032,10.8,78.0,100.70,16.0,0.0,0,0,0,34.15
1785433282.032,11.8,60.4,100.70,183.8,0.0,0,0,0,34.15
1785433283.032,10.2,70.0,100.74,19.9,0.0,0,0,0,34.21
1785433284.032,9.7,68.0,100.71,16.0,0.0,0,0,0,34.25
1785433285.032,9.1,100.0,100.72,25.0,0.0,0,0,0,34.20
1785433286.032,8.7,62.0,100.73,9.0,0.0,0,0,0,34.15
1785433287.033,9.1,62.0,100.72,6.0,0.0,0,0,0,34.15
1785433288.033,10.8,81.0,100.75,8.0,0.0,0,0,0,34.11
1785433289.033,9.6,60.6,100.74,24.0,0.0,0,0,0,34.16
1785433290.033,9.5,90.0,100.78,32.0,0.0,0,0,0,34.21
1785433291.033,13.5,76.3,100.79,23.0,0.0,0,0,0,34.22
1785433292.033,12.0,84.8,100.78,31.9,0.0,0,0,0,34.07
1785433293.033,11.4,100.0,100.81,19.0,0.0,0,0,0,34.08
1785433294.033,11.0,100.0,100.79,19.0,0.0,0,0,0,34.21
1785433295.033,10.8,100.0,100.82,29.0,0.0,0,0,0,34.17
1785433296.034,11.4,100.0,100.80,38.2,0.0,0,0,0,34.16
1785433297.034,11.3,99.0,100.83,21.9,0.0,0,0,0,34.12
1785433298.034,11.3,100.0,100.87,37.2,0.0,0,0,0,34.14
1785433299.034,11.1,64.7,100.86,26.0,0.0,0,0,0,34.14
1785433300.034,9.3,63.1,100.87,37.8,0.0,0,0,0,34.09
1785433301.034,9.2,87.1,100.91,41.0,0.0,0,0,0,34.25
1785433302.034,9.5,58.0,100.99,175.0,0.0,0,0,0,34.26
1785433303.034,8.2,62.6,100.92,15.1,0.0,0,0,0,34.15
1785433304.034,9.6,76.2,100.85,13.9,0.0,0,0,0,34.15
1785433305.034,9.6,65.7,100.85,16.0,0.0,0,0,0,34.15
1785433306.034,10.0,62.4,100.84,15.0,0.0,0,0,0,34.15
1785433307.035,9.4,74.3,100.83,14.0,0.0,0,0,0,34.15
1785433308.035,11.2,70.0,100.82,18.0,0.0,0,0,0,34.19
1785433309.035,8.9,62.6,100.84,13.0,0.0,0,0,0,34.19
1785433310.035,9.3,59.2,100.81,13.0,0.0,0,0,0,34.15
1785433311.035,9.0,83.0,100.88,24.9,0.0,0,0,0,34.10
1785433312.035,10.0,59.6,100.86,18.0,0.0,0,0,0,34.15
1785433313.035,12.5,90.1,100.95,38.0,0.0,0,0,0,34.29
1785433314.035,12.0,100.0,100.92,37.0,0.0,0,0,0,34.24
1785433315.035,13.4,100.0,100.97,55.3,0.0,0,0,0,34.14
1785433316.035,13.1,100.0,100.91,17.9,0.0,0,0,0,34.23
1785433317.036,11.6,100.0,100.99,14.0,0.0,0,0,0,34.17
1785433318.036,10.8,100.0,100.95,24.0,0.0,0,0,0,34.13
1785433319.036,11.1,100.0,100.98,17.0,0.0,0,0,0,34.13
1785433320.036,10.5,98.0,100.99,8.0,0.0,0,0,0,34.09
1785433321.036,11.2,62.0,100.97,19.0,0.0,0,0,0,34.09
1785433322.036,10.1,99.0,100.99,21.0,0.0,0,0,0,34.10
1785433323.036,11.0,100.0,101.03,4.0,0.0,0,0,0,34.14
1785433324.036,14.1,100.0,101.09,14.0,0.0,0,0,0,34.17
1785433325.036,14.6,100.0,101.15,6.0,0.0,0,0,0,34.12
1785433326.036,13.3,100.0,101.19,34.9,0.0,0,0,0,34.12
1785433327.037,14.6,100.0,101.24,194.0,0.0,0,0,0,34.18
1785433328.037,11.0,100.0,101.25,22.0,0.0,0,0,0,34.23
1785433329.037,11.6,100.0,101.25,24.0,0.0,0,0,0,34.22
1785433330.037,11.8,100.0,101.26,20.0,0.0,0,0,0,34.17
1785433331.037,12.0,100.0,101.31,19.0,0.0,0,0,0,34.22
1785433332.037,11.9,100.0,101.29,27.1,0.0,0,0,0,34.13
1785433333.037,11.5,100.0,101.28,12.9,0.0,0,0,0,34.13
1785433334.037,11.3,100.0,101.30,23.0,0.0,0,0,0,34.17
1785433335.037,11.7,100.0,101.24,15.0,0.0,0,0,0,34.06
1785433336.037,12.1,100.0,101.28,10.0,0.0,0,0,0,34.08
1785433337.038,11.0,100.0,101.26,28.0,0.0,0,0,0,34.14
1785433338.038,10.7,100.0,101.27,63.0,0.0,0,0,0,34.18
1785433339.038,10.0,100.0,101.29,14.0,0.0,0,0,0,34.19
1785433340.038,10.1,100.0,101.30,30.0,0.0,0,0,0,34.19
1785433341.038,10.3,96.0,101.36,15.0,0.0,0,0,0,34.14
1785433342.038,10.6,89.0,101.31,18.0,0.0,0,0,0,34.14
1785433343.038,9.0,61.2,101.37,20.0,0.0,0,0,0,34.14
1785433344.038,8.7,57.0,101.34,13.0,0.0,0,0,0,34.19
1785433345.038,11.2,61.2,101.38,13.0,0.0,0,0,0,34.19
1785433346.038,9.9,100.0,101.38,14.9,0.0,0,0,0,34.09
1785433347.039,10.7,99.0,101.38,16.0,0.0,0,0,0,34.13
1785433348.039,10.5,100.0,101.42,21.0,0.0,0,0,0,34.13
1785433349.039,12.2,100.0,101.38,26.0,0.0,0,0,0,34.09
1785433350.039,10.2,100.0,101.42,19.0,0.0,0,0,0,34.18
1785433351.039,10.5,100.0,101.40,17.1,0.0,0,0,0,34.23
1785433352.039,12.4,97.0,101.45,26.0,0.0,0,0,0,34.14
1785433353.039,11.7,100.0,101.48,30.0,0.0,0,0,0,34.14
1785433354.039,11.5,100.0,101.50,30.0,0.0,0,0,0,34.15
1785433355.039,10.5,100.0,101.58,46.0,0.0,0,0,0,34.10
1785433356.039,10.2,100.0,101.49,12.9,0.0,0,0,0,34.10
1785433357.039,12.3,100.0,101.50,24.0,0.0,0,0,0,34.14
1785433358.039,11.7,100.0,101.47,17.1,0.0,0,0,0,34.18
1785433359.040,10.2,100.0,101.45,33.8,0.0,0,0,0,34.18
1785433360.040,10.4,100.0,101.49,33.1,0.0,0,0,0,34.03
1785433361.040,10.6,100.0,101.47,22.9,0.0,0,0,0,34.03
